Module	Section	Sample Name	Source
FastQ Screen	all_sections	S_95_0_S106526	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_95_0_S106526_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_75_0_S106506	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_75_0_S106506_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_66_0_S106495	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_66_0_S106495_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_88_0_S106517	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_88_0_S106517_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_25_0_S106457	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_25_0_S106457_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_101_0_S106532	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_101_0_S106532_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_90_0_S106519	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_90_0_S106519_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_4_0_S106446	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_4_0_S106446_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R28_S123897	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R28_S123897_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R29_S123900	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R29_S123900_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_24_0_S115940	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_24_0_S115940_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_38_0_S106467	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_38_0_S106467_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_71_0_S106502	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_71_0_S106502_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R6_S123911	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R6_S123911_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_70_0_S106499	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_70_0_S106499_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_59_0_S106490	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_59_0_S106490_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_57_0_S106488	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_57_0_S106488_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_67_0_S106498	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_67_0_S106498_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_98_0_S106527	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_98_0_S106527_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_22_0_S115938	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_22_0_S115938_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R23_S123894	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R23_S123894_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_29_0_S106461	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_29_0_S106461_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R36_S123905	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R36_S123905_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R19_S123890	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R19_S123890_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_79_0_S106510	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_79_0_S106510_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_18_0_S115934	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_18_0_S115934_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R11_S123918	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R11_S123918_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_87_0_S106518	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_87_0_S106518_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_33_0_S115951	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_33_0_S115951_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R14_S123919	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R14_S123919_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R33_S123904	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R33_S123904_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_9_0_S106452	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_9_0_S106452_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_20_0_S106455	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_20_0_S106455_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_9_0_S115927	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_9_0_S115927_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_100_0_S106529	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_100_0_S106529_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_65_0_S106496	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_65_0_S106496_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_14_0_S115930	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_14_0_S115930_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_68_0_S106497	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_68_0_S106497_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R22_S123891	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R22_S123891_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_17_0_S106454	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_17_0_S106454_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_97_0_S106528	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_97_0_S106528_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_11_0_S115929	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_11_0_S115929_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_91_0_S106522	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_91_0_S106522_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R5_S123912	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R5_S123912_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_19_0_S115937	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_19_0_S115937_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_50_0_S106479	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_50_0_S106479_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_28_0_S106462	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_28_0_S106462_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_48_0_S106477	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_48_0_S106477_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R16_S123921	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R16_S123921_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R2_S123907	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R2_S123907_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_56_0_S106485	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_56_0_S106485_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_44_0_S106473	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_44_0_S106473_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_35_0_S106466	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_35_0_S106466_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_30_0_S115946	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_30_0_S115946_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_34_0_S115950	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_34_0_S115950_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	S_93_0_S106524	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/S_93_0_S106524_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R17_S123924	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R17_S123924_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R30_S123899	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R30_S123899_bbduk_trimmed_screen.txt
FastQ Screen	all_sections	R8_S123913	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastq_screen/R8_S123913_bbduk_trimmed_screen.txt
fastp	all_sections	S_4_0_S115920	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_4_0_S115920_fastp.json
fastp	all_sections	S_5_0_S115923	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_5_0_S115923_fastp.json
fastp	all_sections	R19_S123890	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R19_S123890_fastp.json
fastp	all_sections	S_11_0_S115929	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_11_0_S115929_fastp.json
fastp	all_sections	S_60_0_S106489	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_60_0_S106489_fastp.json
fastp	all_sections	S_40_0_S115956	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_40_0_S115956_fastp.json
fastp	all_sections	S_71_0_S106502	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_71_0_S106502_fastp.json
fastp	all_sections	R9_S123916	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R9_S123916_fastp.json
fastp	all_sections	R1_S123908	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R1_S123908_fastp.json
fastp	all_sections	S_87_0_S106518	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_87_0_S106518_fastp.json
fastp	all_sections	R26_S123895	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R26_S123895_fastp.json
fastp	all_sections	R4_S123909	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R4_S123909_fastp.json
fastp	all_sections	S_30_0_S115946	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_30_0_S115946_fastp.json
fastp	all_sections	S_7_0_S106450	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_7_0_S106450_fastp.json
fastp	all_sections	R13_S123920	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R13_S123920_fastp.json
fastp	all_sections	S_18_0_S115934	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_18_0_S115934_fastp.json
fastp	all_sections	S_32_0_S115948	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_32_0_S115948_fastp.json
fastp	all_sections	S_85_0_S106516	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_85_0_S106516_fastp.json
fastp	all_sections	S_8_0_S106449	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_8_0_S106449_fastp.json
fastp	all_sections	S_59_0_S106490	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_59_0_S106490_fastp.json
fastp	all_sections	S_97_0_S106528	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_97_0_S106528_fastp.json
fastp	all_sections	S_72_0_S106501	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_72_0_S106501_fastp.json
fastp	all_sections	S_4_0_S106446	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_4_0_S106446_fastp.json
fastp	all_sections	S_6_0_S115922	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_6_0_S115922_fastp.json
fastp	all_sections	S_14_0_S115930	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_14_0_S115930_fastp.json
fastp	all_sections	S_99_0_S106530	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_99_0_S106530_fastp.json
fastp	all_sections	S_83_0_S106514	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_83_0_S106514_fastp.json
fastp	all_sections	R35_S123906	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R35_S123906_fastp.json
fastp	all_sections	R17_S123924	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R17_S123924_fastp.json
fastp	all_sections	S_7_0_S115925	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_7_0_S115925_fastp.json
fastp	all_sections	S_61_0_S106492	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_61_0_S106492_fastp.json
fastp	all_sections	S_41_0_S106472	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_41_0_S106472_fastp.json
fastp	all_sections	R8_S123913	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R8_S123913_fastp.json
fastp	all_sections	S_25_0_S106457	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_25_0_S106457_fastp.json
fastp	all_sections	S_36_0_S115952	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_36_0_S115952_fastp.json
fastp	all_sections	S_94_0_S106523	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_94_0_S106523_fastp.json
fastp	all_sections	S_69_0_S106500	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_69_0_S106500_fastp.json
fastp	all_sections	S_98_0_S106527	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_98_0_S106527_fastp.json
fastp	all_sections	S_46_0_S106475	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_46_0_S106475_fastp.json
fastp	all_sections	S_73_0_S106504	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_73_0_S106504_fastp.json
fastp	all_sections	S_108_0_S106538	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_108_0_S106538_fastp.json
fastp	all_sections	S_67_0_S106498	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_67_0_S106498_fastp.json
fastp	all_sections	R29_S123900	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R29_S123900_fastp.json
fastp	all_sections	S_64_0_S106493	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_64_0_S106493_fastp.json
fastp	all_sections	S_52_0_S106481	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_52_0_S106481_fastp.json
fastp	all_sections	S_30_0_S106464	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_30_0_S106464_fastp.json
fastp	all_sections	S_102_0_S106531	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_102_0_S106531_fastp.json
fastp	all_sections	S_100_0_S106529	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_100_0_S106529_fastp.json
fastp	all_sections	S_45_0_S106476	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_45_0_S106476_fastp.json
fastp	all_sections	S_57_0_S106488	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_57_0_S106488_fastp.json
fastp	all_sections	S_8_0_S115924	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_8_0_S115924_fastp.json
fastp	all_sections	S_17_0_S115935	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_17_0_S115935_fastp.json
fastp	all_sections	R20_S123889	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R20_S123889_fastp.json
fastp	all_sections	R2_S123907	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R2_S123907_fastp.json
fastp	all_sections	S_31_0_S115949	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_31_0_S115949_fastp.json
fastp	all_sections	S_56_0_S106485	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_56_0_S106485_fastp.json
fastp	all_sections	S_66_0_S106495	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_66_0_S106495_fastp.json
fastp	all_sections	R21_S123892	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R21_S123892_fastp.json
fastp	all_sections	S_28_0_S106462	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_28_0_S106462_fastp.json
fastp	all_sections	S_103_0_S106534	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_103_0_S106534_fastp.json
fastp	all_sections	S_44_0_S106473	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_44_0_S106473_fastp.json
fastp	all_sections	S_26_0_S106460	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_26_0_S106460_fastp.json
fastp	all_sections	S_35_0_S115953	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_35_0_S115953_fastp.json
fastp	all_sections	S_50_0_S106479	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_50_0_S106479_fastp.json
fastp	all_sections	S_10_0_S115926	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_10_0_S115926_fastp.json
fastp	all_sections	S_27_0_S106459	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_27_0_S106459_fastp.json
fastp	all_sections	S_51_0_S106482	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_51_0_S106482_fastp.json
fastp	all_sections	S_62_0_S106491	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_62_0_S106491_fastp.json
fastp	all_sections	S_20_0_S106455	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_20_0_S106455_fastp.json
fastp	all_sections	S_74_0_S106503	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_74_0_S106503_fastp.json
fastp	all_sections	S_39_0_S115957	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_39_0_S115957_fastp.json
fastp	all_sections	S_15_0_S115933	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_15_0_S115933_fastp.json
fastp	all_sections	S_1_0_S115919	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_1_0_S115919_fastp.json
fastp	all_sections	S_29_0_S106461	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/S_29_0_S106461_fastp.json
fastp	all_sections	R11_S123918	/home/peter_r/bioinf_isilon/core_bioinformatics_unit/Internal/peter_repiscak/eva_konig/rna_seq/reports/QC_fastp/R11_S123918_fastp.json
